titulo,autor,disponibilidad,link,categoria,moneda,precio_numero
TOMA DE TIERRA,YAYO HERRERO,Disponible,/p/toma-de-tierra/171843/275705,Arte,UYU,1266.5
SPLASHING MIES,ALBERTO PERAL,Disponible,/p/splashing-mies/171842/275704,Arte,UYU,1266.5
EL CURADOR,TXOMIN BADIOLA,Disponible,/p/el-curador/171839/275701,Arte,UYU,1266.5
"FIESTA. 6 RELATOS DE HOY, MAÑANA, JUAN DOMINGUEZ Y PASADO MAÑANA",JUAN DOMINGUEZ,Disponible,/p/fiesta-6-relatos-de-hoy-manana-juan-dominguez-y-pasado-manana/171840/275702,Arte,UYU,1266.5
BAJO EL SIGNO DEL ARREPENTIMIENTO,ALEJANDRO CESARCO,Disponible,/p/bajo-el-signo-del-arrepentimiento/154443/264318,Arte,UYU,1266.5
EDIT,SONIA FERNÁNDEZ PAN,Disponible,/p/edit/171832/275694,Arte,UYU,756.5
ARBORETUM,DAVID BYRNE,Disponible,/p/arboretum/128804/132110,Arte,UYU,1351.5
YOKO ONO ING,LAURIE ANDERSON / ERIKO OSAKA,Disponible,/p/yoko-ono-ing/170325/274252,Arte,UYU,6706.5
GRANDES MUJERES ARTISTAS (ED. ESPAÑOL),VV.AA.,Disponible,/p/grandes-mujeres-artistas-ed-espanol-/106134/109948,Arte,UYU,4156.5
FERRARI. A CORAZÓN ABIERTO,THE DESIGN MUSEUM,Disponible,/p/ferrari-a-corazon-abierto/101706/105335,Arte,UYU,3561.5
ARTE COMO TERAPIA (ED. ESPAÑOL),"DE BOTTOM, ALAIN - ARMSTRONG, JOHN",Disponible,/p/arte-como-terapia-ed-espanol-/100019/103608,Arte,UYU,1351.5
DIBUJO DE LA PERSPECTIVA,"BREHM, MATTHEW",Disponible,/p/dibujo-de-la-perspectiva/60927/62429,Arte,UYU,1351.5
PÁJAROS,JOCHEN GERNER,Disponible,/p/pajaros/140688/146394,Arte,UYU,1351.5
EDIPO REY,SÓFOCLES,Disponible,/p/edipo-rey/9097/63150,Arte,UYU,212.5
DIBUJAR FLORES,CHLOE WILSON,Disponible,/p/dibujar-flores/171441/275300,Arte,UYU,1190.0
GRAN ENCICLOPEDIA DE DIBUJO KAMO,VARIOS AUTORES,Disponible,/p/gran-enciclopedia-de-dibujo-kamo/171445/275304,Arte,UYU,1190.0
MACRAMÉ: ACCESORIOS,FANNY ZEDENIUS,Disponible,/p/macrame-accesorios/148320/257797,Arte,UYU,1275.0
PENSAMIENTOS - FLOW COLOURING,"HARPER, VALENTINA",Disponible,/p/pensamientos-flow-colouring/113732/117922,Arte,UYU,531.25
LOS ARTISTAS Y LA POLÍTICA,VIRGINIA WOOLF,Disponible,/p/los-artistas-y-la-politica/128228/131087,Arte,UYU,731.0
FANTASMÁTICA DEL CUERPO. CARTAS 1964-1974,LYGIA CLARK / HÉLIO OITICICA,Disponible,/p/fantasmatica-del-cuerpo-cartas-1964-1974/143126/252249,Arte,UYU,671.5
THE ROSE BOOK,VARIOS AUTORES,Disponible,/p/the-rose-book/170321/274248,Arte,UYU,2966.5
"MARIA FREIRE Y JOSE PEDRO COSTIGLIOLO
UNA RELACION CONSTRUCTIVA",MARIA FREIRE / JOSE PEDRO COSTIGLIOLO,Disponible,/p/maria-freire-y-jose-pedro-costigliolo-una-relacion-constructiva/170811/274680,Arte,UYU,1700.0
RELACIONES OCULTAS,MARTA PIÑOL LLORET,Disponible,/p/relaciones-ocultas/105749/109545,Arte,UYU,1190.0
HOKUSAI,"ALMAZÁN TÓMAS, DAVID",Disponible,/p/hokusai/113031/117191,Arte,UYU,1020.0
CULTURA VISUAL EN TIEMPOS DIGITALES Y POSTHUMANOS,LUIS VIVES-FERRANDIZ,Disponible,/p/cultura-visual-en-tiempos-digitales-y-posthumanos/142864/251977,Arte,UYU,1105.0
BELLEZA Y DESOLACION,DE LLORENS IGNACIO,Disponible,/p/belleza-y-desolacion/171040/274930,Arte,UYU,756.5
EL ARTE EMPIEZA EN EL CORAZON,ERIN MCMANNESS,Disponible,/p/el-arte-empieza-en-el-corazon/131558/136602,Arte,UYU,935.0
EL CUADRO COMPLETO,PROCTER ALICE,Disponible,/p/el-cuadro-completo/171043/274933,Arte,UYU,1275.0
"CARMELO ARDEN QUIN
EN LA TRAMA DEL ARTE CONSTRUCTIVO",CARMELO ARDEN QUIN,Disponible,/p/carmelo-arden-quin-en-la-trama-del-arte-constructivo/170809/274678,Arte,UYU,1700.0
ART SMART,VARIOS AUTORES,Disponible,/p/art-smart/170942/274821,Arte,UYU,357.0
LA REVOLUCION FRANCESA,ALISTAIR HORNE,Disponible,/p/la-revolucion-francesa/170944/274823,Arte,UYU,1432.25
MEMORIAS,BALTHUS,Disponible,/p/memorias/85525/110853,Arte,UYU,586.5
"ANGEL KALENBERG. EL 
INSTITUTO GENERAL ELECTRIC",ANGEL KALENBERG,Disponible,/p/angel-kalenberg-el-instituto-general-electric/170818/274687,Arte,UYU,1700.0
"JUAN DE ANDRES
EN. LA TRAMA DEL ARTE CONSTRUCTIVO",JUAN DE ANDRES,Disponible,/p/juan-de-andres-en-la-trama-del-arte-constructivo/170808/274677,Arte,UYU,1700.0
ABSTRACCION EN MOVIMIENTO,VARIOS AUTORES,Disponible,/p/abstraccion-en-movimiento/170812/274681,Arte,UYU,1700.0
JOHN BALDESSARI. EL FIN DE LA LÍNEA,JOHN BALDESSARI,Disponible,/p/john-baldessari-el-fin-de-la-linea/170820/274689,Arte,UYU,1700.0
EL RENACIMIENTO,WALTER PATER,Disponible,/p/el-renacimiento/148702/258205,Arte,UYU,501.5
ANIMALES (ED. ESPAÑOL),VV.AA.,Disponible,/p/animales-ed-espanol-/104747/108491,Arte,UYU,3646.5
EL OJO-CEREBRO,ÉRIC ALLIEZ,Disponible,/p/el-ojo-cerebro/156266/266297,Arte,UYU,1606.5
LOS COLORES SIMBÓLICOS,"DU PORTAL, FRÉDÉDRIC",Disponible,/p/los-colores-simbolicos/158399/268558,Arte,UYU,833.0
RETRATOS,PABLO BERNASCONI,Disponible,/p/retratos/77148/125069,Arte,UYU,2286.5
OBRA COMPLETA. DRAMAS HISTÓRICOS 3,WILLIAM SHAKESPEARE,Disponible,/p/obra-completa-dramas-historicos-3/84878/87385,Arte,UYU,586.5
HISTORIA SOCIAL DE LA LITERATURA Y EL ARTE TOMO 1,HAUSER ARNOLD,Disponible,/p/historia-social-de-la-literatura-y-el-arte-tomo-1/127277/129604,Arte,UYU,586.5
TUMBITAS,UNTONGA,Disponible,/p/tumbitas/135054/140336,Arte,UYU,671.5
LEONARDO DA VINCI,WALTER ISAACSON,Disponible,/p/leonardo-da-vinci/141550/250605,Arte,UYU,637.5
ARTISTAS: SU VIDA Y SUS OBRAS,VV.AA.,Disponible,/p/artistas-su-vida-y-sus-obras/145415/254720,Arte,UYU,1861.5
MEMORIAS DE UNA PASIÓN,JULIO MARÍA SANGUINETTI,Disponible,/p/memorias-de-una-pasion/154824/264726,Arte,UYU,926.5
DESBORDAR EL CAUCE,VARIOS AUTORES,Disponible,/p/desbordar-el-cauce/169942/273977,Arte,UYU,935.0
INTERRUMPCIONES Y MOVIMIENTOS,MARCELO EXPOSITO,Disponible,/p/interrumpciones-y-movimientos/169972/273997,Arte,UYU,1105.0
MADRASTROS,JOSE JOAQUIN PARRA BAÑON,Disponible,/p/madrastros/169975/273999,Arte,UYU,841.5
EL JARDIN MINERAL,ÓSCAR MARTÍNEZ,Disponible,/p/el-jardin-mineral/169223/273267,Arte,UYU,756.5
ELOGIO DE LA SOMBRA,TANIZAKI JUNICHIRO,Disponible,/p/elogio-de-la-sombra/102153/106673,Arte,UYU,586.5
FRIDA KAHLO.,"LOZANO, MARTIN LUIS",Disponible,/p/frida-kahlo-/149189/258716,Arte,UYU,1870.0
LUGARES SAGRADOS,VARIOS AUTORES,Disponible,/p/lugares-sagrados/169736/273773,Arte,UYU,2125.0
LIBRE PANTUFLA: PÁJARO CARPINTERO,LEANDRO MANGADO,Disponible,/p/libre-pantufla-pajaro-carpintero/107228/111086,Arte,UYU,212.5
ASOMBROSOS TRABAJOS DE LA CIENCIA Y LA NATURALEZA. LIBRO PARA COLOREAR,RACHEL IGNOTOFSKY,Disponible,/p/asombrosos-trabajos-de-la-ciencia-y-la-naturaleza-libro-para-colorear/134217/139458,Arte,UYU,1224.0
BANKSY. USTED REPRESENTA UNA AMENAZA,PATRICK POTTER,Disponible,/p/banksy-usted-representa-una-amenaza/106348/110168,Arte,UYU,1606.5
OBRAS MAESTRAS DE LA KUNSTHALL. DE DELACROIX,VARIOS AUTORES,Disponible,/p/obras-maestras-de-la-kunsthall-de-delacroix/111521/115629,Arte,UYU,1436.5
AQUÍ SOÑÓ BLANES VIALE. PABLO URIBE,VV.AA.,Disponible,/p/aqui-sono-blanes-viale-pablo-uribe/122192/125023,Arte,UYU,1615.0
HOW TO COLLECT ART (2024),"RESCH, MAGNUS",Disponible,/p/how-to-collect-art-2024-/154470/264347,Arte,UYU,2371.5
LA CUESTIÓN DEL ARTE EN EL SIGLO XXI,ELENA OLIVERAS,Disponible,/p/la-cuestion-del-arte-en-el-siglo-xxi/104911/108661,Arte,UYU,1037.0
PARA UNA FILOSOFÍA DE LA FOTOGRAFÍA,VILÉM FLUSSER,Disponible,/p/para-una-filosofia-de-la-fotografia/106157/109972,Arte,UYU,671.5
ILUSTRACIÓN,"MALE, ALAN",Disponible,/p/ilustracion/114128/118345,Arte,UYU,2371.5
APRENDE A DIBUJAR PERSPECTIVAS Y CIUDADES,"VENTO, MAX",Disponible,/p/aprende-a-dibujar-perspectivas-y-ciudades/127034/129281,Arte,UYU,722.5
IMAGÍNATELO,MOLLY BANG,Disponible,/p/imaginatelo/143403/252553,Arte,UYU,1266.5
JOSÉ BELLONI EL ESCULTOR DE LO URUGUAYO,DAMIANO TIERI MARINO,Disponible,/p/jose-belloni-el-escultor-de-lo-uruguayo/141479/250532,Arte,UYU,671.5
MELANCOLIA Y CREACION EN VINCENT VAN GOGH,MASSIMO RECALCATI,Disponible,/p/melancolia-y-creacion-en-vincent-van-gogh/117108/120415,Arte,UYU,671.5
VISUAL,VV.AA.,Disponible,/p/visual/145834/255163,Arte,UYU,671.5
GOYA: A LA SOMBRA DE LAS LUCES,TZVETAN TODOROV,Disponible,/p/goya-a-la-sombra-de-las-luces/78314/80467,Arte,UYU,756.5
GHIERRA. ESOS LUGARES EXISTEN,ALFREDO GHIERRA,Disponible,/p/ghierra-esos-lugares-existen/122116/124941,Arte,UYU,1351.5
ARCHI GRÁFICA 1,VV.AA.,Disponible,/p/archi-grafica-1/144618/253873,Arte,UYU,297.5
ARCHI GRÁFICA 2,VV.AA.,Disponible,/p/archi-grafica-2/151634/261311,Arte,UYU,297.5
ARCHI GRÁFICA 3,VV.AA.,Disponible,/p/archi-grafica-3/157341/267411,Arte,UYU,297.5
GIRO GRÁFICO. RUMORES Y CLAMORES DEL SUR,PROYECTO CASAMARIO,Disponible,/p/giro-grafico-rumores-y-clamores-del-sur/161201/270666,Arte,UYU,680.0
"NUEVA CULTURA DEL BALLET EN URUGUAY,  LA","DANILO, GERMAN",Disponible,/p/nueva-cultura-del-ballet-en-uruguay-la/117116/120423,Arte,UYU,501.5
OCULTO,PETER FORSHAW,Disponible,/p/oculto/168748/272824,Arte,UYU,1785.0
DIBUJA 101 COSAS DE GATOS,LULU MAYO,Disponible,/p/dibuja-101-cosas-de-gatos/153173/262966,Arte,UYU,841.5
DESTRUIR LA PINTURA,"MARIN, LUIS",Disponible,/p/destruir-la-pintura/94590/97959,Arte,UYU,901.0
LUMINIAS CLAP - ENCICLOPEDIA DE ARTE PINTORES I,VARIOS AUTORES,Disponible,/p/luminias-clap-enciclopedia-de-arte-pintores-i/169085/273162,Arte,UYU,586.5
BATTEGAZZORE. LO SIMBÓLICO ENTRE EL ORDEN Y EL DESORDEN,VV.AA.,Disponible,/p/battegazzore-lo-simbolico-entre-el-orden-y-el-desorden/104640/108381,Arte,UYU,297.5
MANGA: ¡DIBUJA COMO UN EXPERTO!,"YAZAWA, NAO",Disponible,/p/manga-iexcl-dibuja-como-un-experto-/125740/127740,Arte,UYU,935.0
EL AFFAIRE ARNOLFINI,JEAN PHILIPPE POSTEL,Disponible,/p/el-affaire-arnolfini/146751/256138,Arte,UYU,671.5
EL LIBRO DE LA BELLEZA,"RAMOS, MARÍA ELENA",Disponible,/p/el-libro-de-la-belleza/77196/79328,Arte,UYU,994.5
CÓMO DIBUJAR LETRAS A MANO,MAX MARLBOROUGH,Disponible,/p/como-dibujar-letras-a-mano/139847/145428,Arte,UYU,1181.5
EL LIBRO DE LOS COLECTIVOS,VV.AA.,Disponible,/p/el-libro-de-los-colectivos/159637/269851,Arte,UYU,833.0
THE LITTLE BOOK OF FANTASTIC FOUR,"THOMAS, TOY",Disponible,/p/the-little-book-of-fantastic-four/75068/77118,Arte,UYU,501.5
APRENDE A DIBUJAR COMIC Nº 9,DICK GIORDANO,Disponible,/p/aprende-a-dibujar-comic-n-ordm-9/143075/252197,Arte,UYU,722.5
EL LIBRO CLAVE DE LOS MUSEOS,VARIOS AUTORES,Disponible,/p/el-libro-clave-de-los-museos/162308/271160,Arte,UYU,1266.5
DIBUJAR ANIMALES Y COMPRENDERLOS,"SCHEINBERGER, FELIX",Disponible,/p/dibujar-animales-y-comprenderlos/168519/272620,Arte,UYU,1360.0
DIBUJAR PERSONAJES,MICHEL LAURICELLA,Disponible,/p/dibujar-personajes/168514/272615,Arte,UYU,586.5
ROBERT DELAUNAY. DEL CUBISMO AL ARTE INOBJETIVO,ROBERT DELAUNAY,Disponible,/p/robert-delaunay-del-cubismo-al-arte-inobjetivo/100746/145382,Arte,UYU,671.5
VELAZQUEZ,"WOLF, NORBERT",Disponible,/p/velazquez/65514/67038,Arte,UYU,501.5
PROYECTO RE,ANDY MARQUINE,Disponible,/p/proyecto-re/145831/255160,Arte,UYU,586.5
EL UNIVERSO FRIDA KALHO,VV.AA.,Disponible,/p/el-universo-frida-kalho/137221/142686,Arte,UYU,3646.5
MARÍA MAGDALENA SUS SECRETOS REVELADOS,"RALLS, KAREN",Disponible,/p/maria-magdalena-sus-secretos-revelados/63922/65463,Arte,UYU,841.5
ART NOW VOL 4,HANS WERNER HOLZWARTH,Disponible,/p/art-now-vol-4/64082/65622,Arte,UYU,841.5
ANATOMÍA ARTÍSTICA 6,MICHEL LAURICELLA,Disponible,/p/anatomia-artistica-6/131550/136594,Arte,UYU,671.5
ANATOMÍA ARTÍSTICA 7,MICHEL LAURICELLA,Disponible,/p/anatomia-artistica-7/131551/136595,Arte,UYU,671.5
PENSAR CON MOVER,"BARDET, MARIE",Disponible,/p/pensar-con-mover/94939/98324,Arte,UYU,816.0
PICASSO ESCULTOR,CARMEN GIMENEZ,Disponible,/p/picasso-escultor/149682/259230,Arte,UYU,1691.5
PANCHA TANTRA,BILL BUFORD,Disponible,/p/pancha-tantra/153596/263409,Arte,UYU,1785.0
SENSOR DE CONTINGENCIA,"LÓPEZ LAGE, FERNANDO",Disponible,/p/sensor-de-contingencia/163004/271598,Arte,UYU,671.5
IREZUMI ITAI,"MORIARTY, YORI",Disponible,/p/irezumi-itai/125996/128012,Arte,UYU,1062.5
EL ROBO DE LA MONA LISA,DARIAN LEADER,Disponible,/p/el-robo-de-la-mona-lisa/109529/113552,Arte,UYU,1011.5
OSCAR LARROCA. FRAGMENTOS 1974-2024,ÓSCAR LARROCA,Disponible,/p/oscar-larroca-fragmentos-1974-2024/151516/261172,Arte,UYU,1436.5
NOTICIAS DE PINTORES,MARIA LUQUE,Disponible,/p/noticias-de-pintores/112005/116128,Arte,UYU,926.5
HISTORIAS DE LAS TIERRAS Y LOS LUGARES LEGENDARIOS,UMBERTO ECO,Disponible,/p/historias-de-las-tierras-y-los-lugares-legendarios/84820/87319,Arte,UYU,1691.5
ARTE Y BELLEZA EN LA ESTÉTICA MEDIEVAL,UMBERTO ECO,Disponible,/p/arte-y-belleza-en-la-estetica-medieval/68169/86506,Arte,UYU,586.5
RODIN,GEORG SIMMEL,Disponible,/p/rodin/108823/112799,Arte,UYU,416.5
CIEN FIFTY & FIFTY,HOGUE,Disponible,/p/cien-fifty-amp-fifty/110854/114941,Arte,UYU,1351.5
PAISAJES: CLASE DE DIBUJO,MARGARET EGGLETON,Disponible,/p/paisajes-clase-de-dibujo/162636/271367,Arte,UYU,1011.5
ARTE DE DIBUJAR - CHICOS MANGA,VARIOS AUTORES,Disponible,/p/arte-de-dibujar-chicos-manga/162629/271360,Arte,UYU,620.5
50 DIBUJOS DE PERROS,LEE J. AMES,Disponible,/p/50-dibujos-de-perros/162627/271358,Arte,UYU,620.5
DIBUJO Y PINTO - AVIONES,THIERRY BEAUDENON,Disponible,/p/dibujo-y-pinto-aviones/162630/271361,Arte,UYU,620.5
ARTE DE DIBUJAR - CHICAS MANGA,VARIOS AUTORES,Disponible,/p/arte-de-dibujar-chicas-manga/162628/271359,Arte,UYU,620.5
DIBUJO Y PINTO PIRATAS,THIERRY BEAUDENON,Disponible,/p/dibujo-y-pinto-piratas/162634/271365,Arte,UYU,620.5
DIBUJO Y PINTO COCHES,PAU RODRIGUEZ,Disponible,/p/dibujo-y-pinto-coches/162633/271364,Arte,UYU,620.5
DIBUJO Y PINTO CAMIONES Y MAQUINAS,THIERRY BEAUDENON,Disponible,/p/dibujo-y-pinto-camiones-y-maquinas/162632/271363,Arte,UYU,620.5
STREET ART FIRMADO POR MUJERES,VARIOS AUTORES,Disponible,/p/street-art-firmado-por-mujeres/162662/271393,Arte,UYU,2125.0
LA INVERSION,VARIOS AUTORES,Disponible,/p/la-inversion/162652/271383,Arte,UYU,1105.0
FENOMENOS,VARIOS AUTORES,Disponible,/p/fenomenos/162650/271381,Arte,UYU,1700.0
ESCUELA DE DIBUJO MANGA,MEI YU,Disponible,/p/escuela-de-dibujo-manga/161741/270692,Arte,UYU,1606.5
DIBUJAR SIN BORRAR,FLORES & PRATS,Disponible,/p/dibujar-sin-borrar/162054/270902,Arte,UYU,1181.5
TALLER DE PAISAJE,"COMESAÑA, PABLO",Disponible,/p/taller-de-paisaje/4836/4984,Arte,UYU,297.5
FLORES,VARIOS AUTORES,Disponible,/p/flores/162258/271105,Arte,UYU,1011.5
WALT DISNEY'S DONALD DUCK,VARIOS AUTORES,Disponible,/p/walt-disney-039-s-donald-duck/161853/270753,Arte,UYU,12750.0
VIDA DE REMBRANDT,EMIL LUDWIG,Disponible,/p/vida-de-rembrandt/108774/112749,Arte,UYU,501.5
¿QUÉ ES EL ARTE?,SÉNECA,Disponible,/p/-iquest-que-es-el-arte-/102932/116528,Arte,UYU,748.0
ANATOMIA,VARIOS AUTORES,Disponible,/p/anatomia/162255/271102,Arte,UYU,620.5
THE BOOK OF MIRACLES,TILL-HOLGER BORCHERT / JOSHUA P. WATERMAN,Disponible,/p/the-book-of-miracles/161961/270819,Arte,UYU,2975.0
LEONARDO - THE COMPLETE PAINTINGS,FRANK ZOLLNER,Disponible,/p/leonardo-the-complete-paintings/161965/270823,Arte,UYU,1870.0
"MEXICO, LA REVOLUCION DEL ARTE 1910-1940",ADRIAN LOCKE,Disponible,/p/mexico-la-revolucion-del-arte-1910-1940/161801/270726,Arte,UYU,1270.75
EL PAÍS FERTIL,"KLEE, PAUL",Disponible,/p/el-pais-fertil/160247/270223,Arte,UYU,935.0
UN DIABLILLO EN AMERICA,HANIF ABDURRAQIB,Disponible,/p/un-diablillo-en-america/159326/269521,Arte,UYU,1266.5
EL ARTE DE LA OSCURIDAD,"ELIZABETH, S.",Disponible,/p/el-arte-de-la-oscuridad/149628/259174,Arte,UYU,2116.5
GÜNTER BRUS: QUIETUD NERVIOSA EN EL HORIZONTE,VARIOS AUTORES,Disponible,/p/gunter-brus-quietud-nerviosa-en-el-horizonte/150218/259790,Arte,UYU,1521.5
ELSA ANDRADA. UNA MIRADA EN LO SUTIL Y ETERNO,VV.AA.,Disponible,/p/elsa-andrada-una-mirada-en-lo-sutil-y-eterno/127257/129581,Arte,UYU,467.5
EL TIEMPO DE LO VISUAL,KEITH MOXEY,Disponible,/p/el-tiempo-de-lo-visual/105460/109239,Arte,UYU,1096.5
DIBUJA HADAS,AMANDINA LABARRE,Disponible,/p/dibuja-hadas/76354/78447,Arte,UYU,416.5
COLECCION DE FLORES,INES CALVEIRO,Sin Stock,/p/coleccion-de-flores/161985/270838,Arte,UYU,671.5
DEL INFINITO AL BIFE,ESTEBAN FEUNE,Sin Stock,/p/del-infinito-al-bife/105132/108897,Arte,UYU,671.5
GRAPHIC DESIGN 1890 - TODAY,VARIOS AUTORES,Sin Stock,/p/graphic-design-1890-today/133699/138919,Arte,UYU,1870.0
MUCHA,TOMOKO SATO,Sin Stock,/p/mucha/178989/282689,Arte,UYU,1105.0
DIBUJAR KAWAII ANIMALES LINDOS PASO A PASO,ISOBEL LUNDIE,Sin Stock,/p/dibujar-kawaii-animales-lindos-paso-a-paso/173838/277705,Arte,UYU,586.5
DIBUJAR KAWAII GENTE ADORABLE PASO A PASO,ISOBEL LUNDIE,Sin Stock,/p/dibujar-kawaii-gente-adorable-paso-a-paso/173839/277706,Arte,UYU,586.5
COMO DIBUJAR Y PINTAR CARAS EXPRESIVAS,AMARILYS HENDERSON,Sin Stock,/p/como-dibujar-y-pintar-caras-expresivas/137732/143222,Arte,UYU,935.0
IMAGINA UN MUNDO SIN CELOS,"CASTAGNO, JULIA",Sin Stock,/p/imagina-un-mundo-sin-celos/4537/4682,Arte,UYU,501.5
MADMAXISMO,"LÓPEZ LAGE, FERNANDO",Sin Stock,/p/madmaxismo/112524/116664,Arte,UYU,586.5
JOAQUÍN TORRES GARCÍA EN LA CRISIS DEL ARTE MODERNO,"FLÓ, JUAN",Sin Stock,/p/joaquin-torres-garcia-en-la-crisis-del-arte-moderno/112653/116799,Arte,UYU,841.5
"ARTE, ESTADO Y NO HE ESTADO","CAMNITZER, LUIS",Sin Stock,/p/arte-estado-y-no-he-estado/12844/13489,Arte,UYU,756.5
PASTELES CON TECNICAS SENCILLAS,VARIOS AUTORES,Sin Stock,/p/pasteles-con-tecnicas-sencillas/137152/142616,Arte,UYU,1181.5
ACUARELA CON TECNICAS SENCILLAS,VARIOS AUTORES,Sin Stock,/p/acuarela-con-tecnicas-sencillas/137138/142602,Arte,UYU,1181.5
NUNCA ES DEMASIADO TARDE PARA SER UN ARTISTA,JULIA CAMERON,Sin Stock,/p/nunca-es-demasiado-tarde-para-ser-un-artista/121853/124662,Arte,UYU,1181.5
CHAGALL,"WALTHER, INGO/ METZGER, RAINER",Sin Stock,/p/chagall/17482/18461,Arte,UYU,1105.0
SURREALISMO,"KLINGSOHR-LEROY, CATHRIN",Sin Stock,/p/surrealismo/64108/75988,Arte,UYU,1105.0
ARTE ABSTRACTO,DIETMAR ELGER,Sin Stock,/p/arte-abstracto/64271/65822,Arte,UYU,1105.0
VERMEER. LA OBRA COMPLETA,KARL SCHUTZ,Sin Stock,/p/vermeer-la-obra-completa/64731/257103,Arte,UYU,1870.0
TURNER,"BOCKEMUHL, MICHAEL",Sin Stock,/p/turner/65131/66641,Arte,UYU,1105.0
MAGRITTE,"PAQUET, MARCEL",Sin Stock,/p/magritte/66323/77736,Arte,UYU,1105.0
CABINET OF NATURAL CURIOSITIES,ALBERTUS SEBA,Sin Stock,/p/cabinet-of-natural-curiosities/67152/282684,Arte,UYU,1870.0
BOTTICELLI,"DEIMLING, BARBARA",Sin Stock,/p/botticelli/67510/134448,Arte,UYU,1105.0
AI WEIWEI,"WERNER HOLZWARTH, HANS",Sin Stock,/p/ai-weiwei/111142/115238,Arte,UYU,1700.0
M. C. ESCHER CALIDOCICLOS,"WALKER, WALLACE G.",Sin Stock,/p/m-c-escher-calidociclos/130370/134461,Arte,UYU,1870.0
HOCKNEY,"WERNER HOLZWARTH, HANS",Sin Stock,/p/hockney/133686/138905,Arte,UYU,1870.0
AMAZONIA,SEBASTIAN SALGADO,Sin Stock,/p/amazonia/139786/282683,Arte,UYU,1870.0
TATTOO. 1730s-1970s. HENK SCHIFFMACHER'S PRIVATE COLLECTION,VV.AA.,Sin Stock,/p/tattoo-1730s-1970s-henk-schiffmacher-039-s-private-collection/147133/256535,Arte,UYU,1870.0
EXPRESIONISMO,NORBERT WOLF,Sin Stock,/p/expresionismo/157518/267598,Arte,UYU,1105.0
GAUDI,MARIA ANTONIETTA CRIPPA,Sin Stock,/p/gaudi/161957/270815,Arte,UYU,1105.0
CELLARIUS ATLAS,ROBERT VAN GENT,Sin Stock,/p/cellarius-atlas/174589/278448,Arte,UYU,9350.0
THE ADIDAS ARCHIVE,VARIOS AUTORES,Sin Stock,/p/the-adidas-archive/178984/282682,Arte,UYU,1870.0
FRIDA KAHLO,VARIOS AUTORES,Sin Stock,/p/frida-kahlo/178985/282685,Arte,UYU,1870.0
GÉNESIS,SEBASTIAN SALGADO,Sin Stock,/p/genesis/178986/282686,Arte,UYU,1870.0
HELMUT NEWTON. POLAROIDS,HELMUT NEWTON,Sin Stock,/p/helmut-newton-polaroids/178987/282687,Arte,UYU,3825.0
MARIO TESTINO,MARIO TESTINO,Sin Stock,/p/mario-testino/178988/282688,Arte,UYU,1105.0
ROSES,PIERRE JOSEPH REDOUTE,Sin Stock,/p/roses/178990/282690,Arte,UYU,1105.0
LA PALETA PERFECTA,"WAGER, LAUREN",Sin Stock,/p/la-paleta-perfecta/55918/57985,Arte,UYU,1683.0
APRENDE A PROMOCIONAR TU TRABAJO,AUSTIN KLEON,Sin Stock,/p/aprende-a-promocionar-tu-trabajo/105216/108984,Arte,UYU,841.5
TEORIA DE LOS COLORES,JOHANN WOLFGANG VON GOETHE,Sin Stock,/p/teoria-de-los-colores/108324/112260,Arte,UYU,1096.5
ACUARELA,"BIRCH, HELEN",Sin Stock,/p/acuarela/111820/115938,Arte,UYU,1011.5
LA SINTAXIS DE LA IMAGEN,D.A. DONDIS,Sin Stock,/p/la-sintaxis-de-la-imagen/111877/115998,Arte,UYU,1351.5
EL ARTESANO ANONIMO,"YANAGI, SOETSU",Sin Stock,/p/el-artesano-anonimo/178126/281893,Arte,UYU,1190.0
LECCIONES DE CREATIVIDAD DE SISTER CORITA,CORITA KENT/ JAN STEWARD,Sin Stock,/p/lecciones-de-creatividad-de-sister-corita/178135/281902,Arte,UYU,1105.0
SIETE DÍAS EN EL MUNDO DEL ARTE,"TORNTHON, SARAH",Sin Stock,/p/siete-dias-en-el-mundo-del-arte/120965/123745,Arte,UYU,756.5
ATENCIÓN TRASTORNADA,CLAIRE BISHOP,Sin Stock,/p/atencion-trastornada/161197/270662,Arte,UYU,1071.0
JOAQUIN TORRES GARCIA,AGUSTIN SANCHEZ VIDAL,Sin Stock,/p/joaquin-torres-garcia/61935/63477,Arte,UYU,671.5
ILLUSTRATION NOW 5,VARIOS AUTORES,Sin Stock,/p/illustration-now-5/73224/75196,Arte,UYU,841.5
REMBRANDT,"KIECOL, DANIEL",Sin Stock,/p/rembrandt/74652/76685,Arte,UYU,501.5
GAUGUIN,"FEMELAT, ARMELLE",Sin Stock,/p/gauguin/12076/12671,Arte,UYU,501.5
ATELIER DE ARTE,MAGU VILLAR / VICKY BENAIM,Sin Stock,/p/atelier-de-arte/155569/265555,Arte,UYU,1096.5
BITÁCORA DE DOCUMENTACIÓN CREATIVA,MAGU VILLAR,Sin Stock,/p/bitacora-de-documentacion-creativa/155969/265978,Arte,UYU,1062.5
ACTIVITY,VV.AA.,Sin Stock,/p/activity/64369/65921,Arte,UYU,807.5
ALASKA,"DOUVILLE, MATIAS.",Sin Stock,/p/alaska/100270/103864,Arte,UYU,2125.0
UTOPICS,VV.AA.,Sin Stock,/p/utopics/106997/110837,Arte,UYU,1105.0
