titulo,autor,precio,disponibilidad,link,categoria
A ROCK TURNS INTO A FROG,CARLOS IRIJALBA,"UYU 1.946,50",Disponible,/p/a-rock-turns-into-a-frog/171861/275723,Arte
EDUCAR ES REDIMIR / ESCALA 1:1,MIGUEL BENJUMEA,UYU 2.533,Disponible,/p/educar-es-redimir-escala-1-1/171860/275722,Arte
CHÁCHARA Y OTRAS HISTORIAS DE ARQUITECTURA,MOISÉS PUENTE,"UYU 1.181,50",Disponible,/p/chachara-y-otras-historias-de-arquitectura/171836/275698,Arte
RIO,JORGE SATORRE,"UYU 2.116,50",Disponible,/p/rio/171858/275720,Arte
VASCULAR,JUNE CRESPO,"UYU 2.031,50",Disponible,/p/vascular/171856/275718,Arte
VULNERARIO,JON MIKEL EUBA,"UYU 1.606,50",Disponible,/p/vulnerario/171853/275715,Arte
SUEÑOS,ITZIAR OKARIZ,"UYU 1.181,50",Disponible,/p/suenos/171838/275700,Arte
STORIES,ALMUDENA LOBERA,"UYU 1.606,50",Disponible,/p/stories/171851/275713,Arte
EL CINE DE PETER NESTLER,PETER NESTLER / ZSÓKA NESTLER,"UYU 1.606,50",Disponible,/p/el-cine-de-peter-nestler/171850/275712,Arte
EL ARCHIVO DEL POLVO,ELENA DEL RIVERO,"UYU 1.521,50",Disponible,/p/el-archivo-del-polvo/171844/275706,Arte
TOMA DE TIERRA,YAYO HERRERO,"UYU 1.266,50",Disponible,/p/toma-de-tierra/171843/275705,Arte
SPLASHING MIES,ALBERTO PERAL,"UYU 1.266,50",Disponible,/p/splashing-mies/171842/275704,Arte
EL CURADOR,TXOMIN BADIOLA,"UYU 1.266,50",Disponible,/p/el-curador/171839/275701,Arte
"FIESTA. 6 RELATOS DE HOY, MAÑANA, JUAN DOMINGUEZ Y PASADO MAÑANA",JUAN DOMINGUEZ,"UYU 1.266,50",Disponible,/p/fiesta-6-relatos-de-hoy-manana-juan-dominguez-y-pasado-manana/171840/275702,Arte
BAJO EL SIGNO DEL ARREPENTIMIENTO,ALEJANDRO CESARCO,"UYU 1.266,50",Disponible,/p/bajo-el-signo-del-arrepentimiento/154443/264318,Arte
EDIT,SONIA FERNÁNDEZ PAN,"UYU 756,50",Disponible,/p/edit/171832/275694,Arte
ARBORETUM,DAVID BYRNE,"UYU 1.351,50",Disponible,/p/arboretum/128804/132110,Arte
YOKO ONO ING,LAURIE ANDERSON / ERIKO OSAKA,"UYU 6.706,50",Disponible,/p/yoko-ono-ing/170325/274252,Arte
GRANDES MUJERES ARTISTAS (ED. ESPAÑOL),VV.AA.,"UYU 4.156,50",Disponible,/p/grandes-mujeres-artistas-ed-espanol-/106134/109948,Arte
FERRARI. A CORAZÓN ABIERTO,THE DESIGN MUSEUM,"UYU 3.561,50",Disponible,/p/ferrari-a-corazon-abierto/101706/105335,Arte
ARTE COMO TERAPIA (ED. ESPAÑOL),"DE BOTTOM, ALAIN - ARMSTRONG, JOHN","UYU 1.351,50",Disponible,/p/arte-como-terapia-ed-espanol-/100019/103608,Arte
DIBUJO DE LA PERSPECTIVA,"BREHM, MATTHEW","UYU 1.351,50",Disponible,/p/dibujo-de-la-perspectiva/60927/62429,Arte
PÁJAROS,JOCHEN GERNER,"UYU 1.351,50",Disponible,/p/pajaros/140688/146394,Arte
EDIPO REY,SÓFOCLES,"UYU 212,50",Disponible,/p/edipo-rey/9097/63150,Arte
DIBUJAR FLORES,CHLOE WILSON,UYU 1.190,Disponible,/p/dibujar-flores/171441/275300,Arte
GRAN ENCICLOPEDIA DE DIBUJO KAMO,VARIOS AUTORES,UYU 1.190,Disponible,/p/gran-enciclopedia-de-dibujo-kamo/171445/275304,Arte
MACRAMÉ: ACCESORIOS,FANNY  ZEDENIUS,UYU 1.275,Disponible,/p/macrame-accesorios/148320/257797,Arte
PENSAMIENTOS - FLOW COLOURING,"HARPER, VALENTINA","UYU 531,25",Disponible,/p/pensamientos-flow-colouring/113732/117922,Arte
LOS ARTISTAS Y LA POLÍTICA,VIRGINIA WOOLF,UYU 731,Disponible,/p/los-artistas-y-la-politica/128228/131087,Arte
FANTASMÁTICA DEL CUERPO. CARTAS 1964-1974,LYGIA CLARK / HÉLIO OITICICA,"UYU 671,50",Disponible,/p/fantasmatica-del-cuerpo-cartas-1964-1974/143126/252249,Arte
THE ROSE BOOK,VARIOS AUTORES,"UYU 2.966,50",Disponible,/p/the-rose-book/170321/274248,Arte
"MARIA FREIRE Y JOSE PEDRO COSTIGLIOLO
UNA RELACION CONSTRUCTIVA",MARIA FREIRE / JOSE PEDRO COSTIGLIOLO,UYU 1.700,Disponible,/p/maria-freire-y-jose-pedro-costigliolo-una-relacion-constructiva/170811/274680,Arte
RELACIONES OCULTAS,MARTA PIÑOL LLORET,UYU 1.190,Disponible,/p/relaciones-ocultas/105749/109545,Arte
HOKUSAI,"ALMAZÁN TÓMAS, DAVID",UYU 1.020,Disponible,/p/hokusai/113031/117191,Arte
CULTURA VISUAL EN TIEMPOS DIGITALES Y POSTHUMANOS,LUIS VIVES-FERRANDIZ,UYU 1.105,Disponible,/p/cultura-visual-en-tiempos-digitales-y-posthumanos/142864/251977,Arte
BELLEZA Y DESOLACION,DE LLORENS IGNACIO,"UYU 756,50",Disponible,/p/belleza-y-desolacion/171040/274930,Arte
EL ARTE EMPIEZA EN EL CORAZON,ERIN MCMANNESS,UYU 935,Disponible,/p/el-arte-empieza-en-el-corazon/131558/136602,Arte
EL CUADRO COMPLETO,PROCTER ALICE,UYU 1.275,Disponible,/p/el-cuadro-completo/171043/274933,Arte
"CARMELO ARDEN QUIN
EN LA TRAMA DEL ARTE CONSTRUCTIVO",CARMELO ARDEN QUIN,UYU 1.700,Disponible,/p/carmelo-arden-quin-en-la-trama-del-arte-constructivo/170809/274678,Arte
ART SMART,VARIOS AUTORES,UYU 357,Disponible,/p/art-smart/170942/274821,Arte
LA REVOLUCION FRANCESA,ALISTAIR HORNE,"UYU 1.432,25",Disponible,/p/la-revolucion-francesa/170944/274823,Arte
MEMORIAS,BALTHUS,"UYU 586,50",Disponible,/p/memorias/85525/110853,Arte
"ANGEL KALENBERG. EL 
INSTITUTO GENERAL ELECTRIC",ANGEL KALENBERG,UYU 1.700,Disponible,/p/angel-kalenberg-el-instituto-general-electric/170818/274687,Arte
"JUAN DE ANDRES
EN. LA TRAMA DEL ARTE CONSTRUCTIVO",JUAN DE ANDRES,UYU 1.700,Disponible,/p/juan-de-andres-en-la-trama-del-arte-constructivo/170808/274677,Arte
ABSTRACCION EN MOVIMIENTO,VARIOS AUTORES,UYU 1.700,Disponible,/p/abstraccion-en-movimiento/170812/274681,Arte
JOHN BALDESSARI. EL FIN DE LA LÍNEA,JOHN BALDESSARI,UYU 1.700,Disponible,/p/john-baldessari-el-fin-de-la-linea/170820/274689,Arte
EL RENACIMIENTO,WALTER PATER,"UYU 501,50",Disponible,/p/el-renacimiento/148702/258205,Arte
ANIMALES (ED. ESPAÑOL),VV.AA.,"UYU 3.646,50",Disponible,/p/animales-ed-espanol-/104747/108491,Arte
EL OJO-CEREBRO,ÉRIC ALLIEZ,"UYU 1.606,50",Disponible,/p/el-ojo-cerebro/156266/266297,Arte
LOS COLORES SIMBÓLICOS,"DU PORTAL, FRÉDÉDRIC",UYU 833,Disponible,/p/los-colores-simbolicos/158399/268558,Arte
RETRATOS,PABLO BERNASCONI,"UYU 2.286,50",Disponible,/p/retratos/77148/125069,Arte
OBRA COMPLETA. DRAMAS HISTÓRICOS 3,WILLIAM SHAKESPEARE,"UYU 586,50",Disponible,/p/obra-completa-dramas-historicos-3/84878/87385,Arte
HISTORIA SOCIAL DE LA LITERATURA Y EL ARTE TOMO 1,HAUSER ARNOLD,"UYU 586,50",Disponible,/p/historia-social-de-la-literatura-y-el-arte-tomo-1/127277/129604,Arte
TUMBITAS,UNTONGA,"UYU 671,50",Disponible,/p/tumbitas/135054/140336,Arte
LEONARDO DA VINCI,WALTER ISAACSON,"UYU 637,50",Disponible,/p/leonardo-da-vinci/141550/250605,Arte
ARTISTAS: SU VIDA Y SUS OBRAS,VV.AA.,"UYU 1.861,50",Disponible,/p/artistas-su-vida-y-sus-obras/145415/254720,Arte
MEMORIAS DE UNA PASIÓN,JULIO MARÍA SANGUINETTI,"UYU 926,50",Disponible,/p/memorias-de-una-pasion/154824/264726,Arte
DESBORDAR EL CAUCE,VARIOS AUTORES,UYU 935,Disponible,/p/desbordar-el-cauce/169942/273977,Arte
INTERRUMPCIONES Y MOVIMIENTOS,MARCELO EXPOSITO,UYU 1.105,Disponible,/p/interrumpciones-y-movimientos/169972/273997,Arte
MADRASTROS,JOSE JOAQUIN PARRA BAÑON,"UYU 841,50",Disponible,/p/madrastros/169975/273999,Arte
EL JARDIN MINERAL,ÓSCAR MARTÍNEZ,"UYU 756,50",Disponible,/p/el-jardin-mineral/169223/273267,Arte
ELOGIO DE LA SOMBRA,TANIZAKI JUNICHIRO,"UYU 586,50",Disponible,/p/elogio-de-la-sombra/102153/106673,Arte
FRIDA KAHLO.,"LOZANO, MARTIN LUIS",UYU 1.870,Disponible,/p/frida-kahlo-/149189/258716,Arte
LUGARES SAGRADOS,VARIOS AUTORES,UYU 2.125,Disponible,/p/lugares-sagrados/169736/273773,Arte
LIBRE PANTUFLA: PÁJARO CARPINTERO,LEANDRO MANGADO,"UYU 212,50",Disponible,/p/libre-pantufla-pajaro-carpintero/107228/111086,Arte
ASOMBROSOS TRABAJOS DE LA CIENCIA Y LA NATURALEZA. LIBRO PARA COLOREAR,RACHEL IGNOTOFSKY,UYU 1.224,Disponible,/p/asombrosos-trabajos-de-la-ciencia-y-la-naturaleza-libro-para-colorear/134217/139458,Arte
BANKSY. USTED REPRESENTA UNA AMENAZA,PATRICK POTTER,"UYU 1.606,50",Disponible,/p/banksy-usted-representa-una-amenaza/106348/110168,Arte
OBRAS MAESTRAS DE LA KUNSTHALL. DE DELACROIX,VARIOS AUTORES,"UYU 1.436,50",Disponible,/p/obras-maestras-de-la-kunsthall-de-delacroix/111521/115629,Arte
AQUÍ SOÑÓ BLANES VIALE. PABLO URIBE,VV.AA.,UYU 1.615,Disponible,/p/aqui-sono-blanes-viale-pablo-uribe/122192/125023,Arte
HOW TO COLLECT ART (2024),"RESCH, MAGNUS","UYU 2.371,50",Disponible,/p/how-to-collect-art-2024-/154470/264347,Arte
LA CUESTIÓN DEL ARTE EN EL SIGLO XXI,ELENA OLIVERAS,UYU 1.037,Disponible,/p/la-cuestion-del-arte-en-el-siglo-xxi/104911/108661,Arte
PARA UNA FILOSOFÍA DE LA FOTOGRAFÍA,VILÉM FLUSSER,"UYU 671,50",Disponible,/p/para-una-filosofia-de-la-fotografia/106157/109972,Arte
ILUSTRACIÓN,"MALE, ALAN","UYU 2.371,50",Disponible,/p/ilustracion/114128/118345,Arte
APRENDE A DIBUJAR PERSPECTIVAS Y CIUDADES,"VENTO, MAX","UYU 722,50",Disponible,/p/aprende-a-dibujar-perspectivas-y-ciudades/127034/129281,Arte
IMAGÍNATELO,MOLLY BANG,"UYU 1.266,50",Disponible,/p/imaginatelo/143403/252553,Arte
JOSÉ BELLONI EL ESCULTOR DE LO URUGUAYO,DAMIANO TIERI MARINO,"UYU 671,50",Disponible,/p/jose-belloni-el-escultor-de-lo-uruguayo/141479/250532,Arte
MELANCOLIA Y CREACION EN VINCENT VAN GOGH,MASSIMO RECALCATI,"UYU 671,50",Disponible,/p/melancolia-y-creacion-en-vincent-van-gogh/117108/120415,Arte
VISUAL,VV.AA.,"UYU 671,50",Disponible,/p/visual/145834/255163,Arte
GOYA: A LA SOMBRA DE LAS LUCES,TZVETAN TODOROV,"UYU 756,50",Disponible,/p/goya-a-la-sombra-de-las-luces/78314/80467,Arte
GHIERRA. ESOS LUGARES EXISTEN,ALFREDO GHIERRA,"UYU 1.351,50",Disponible,/p/ghierra-esos-lugares-existen/122116/124941,Arte
ARCHI GRÁFICA 1,VV.AA.,"UYU 297,50",Disponible,/p/archi-grafica-1/144618/253873,Arte
ARCHI GRÁFICA 2,VV.AA.,"UYU 297,50",Disponible,/p/archi-grafica-2/151634/261311,Arte
ARCHI GRÁFICA 3,VV.AA.,"UYU 297,50",Disponible,/p/archi-grafica-3/157341/267411,Arte
GIRO GRÁFICO. RUMORES Y CLAMORES DEL SUR,PROYECTO CASAMARIO,UYU 680,Disponible,/p/giro-grafico-rumores-y-clamores-del-sur/161201/270666,Arte
"NUEVA CULTURA DEL BALLET EN URUGUAY,  LA","DANILO, GERMAN","UYU 501,50",Disponible,/p/nueva-cultura-del-ballet-en-uruguay-la/117116/120423,Arte
OCULTO,PETER FORSHAW,UYU 1.785,Disponible,/p/oculto/168748/272824,Arte
DIBUJA 101 COSAS DE GATOS,LULU MAYO,"UYU 841,50",Disponible,/p/dibuja-101-cosas-de-gatos/153173/262966,Arte
DESTRUIR LA PINTURA,"MARIN, LUIS",UYU 901,Disponible,/p/destruir-la-pintura/94590/97959,Arte
LUMINIAS CLAP - ENCICLOPEDIA DE ARTE PINTORES I,VARIOS AUTORES,"UYU 586,50",Disponible,/p/luminias-clap-enciclopedia-de-arte-pintores-i/169085/273162,Arte
BATTEGAZZORE. LO SIMBÓLICO ENTRE EL ORDEN Y EL DESORDEN,VV.AA.,"UYU 297,50",Disponible,/p/battegazzore-lo-simbolico-entre-el-orden-y-el-desorden/104640/108381,Arte
MANGA: ¡DIBUJA COMO UN EXPERTO!,"YAZAWA, NAO",UYU 935,Disponible,/p/manga-iexcl-dibuja-como-un-experto-/125740/127740,Arte
EL AFFAIRE ARNOLFINI,JEAN PHILIPPE POSTEL,"UYU 671,50",Disponible,/p/el-affaire-arnolfini/146751/256138,Arte
EL LIBRO DE LA BELLEZA,"RAMOS, MARÍA ELENA","UYU 994,50",Disponible,/p/el-libro-de-la-belleza/77196/79328,Arte
CÓMO DIBUJAR LETRAS A MANO,MAX MARLBOROUGH,"UYU 1.181,50",Disponible,/p/como-dibujar-letras-a-mano/139847/145428,Arte
EL LIBRO DE LOS COLECTIVOS,VV.AA.,UYU 833,Disponible,/p/el-libro-de-los-colectivos/159637/269851,Arte
THE LITTLE BOOK OF FANTASTIC FOUR,"THOMAS, TOY","UYU 501,50",Disponible,/p/the-little-book-of-fantastic-four/75068/77118,Arte
APRENDE A DIBUJAR COMIC Nº 9,DICK GIORDANO,"UYU 722,50",Disponible,/p/aprende-a-dibujar-comic-n-ordm-9/143075/252197,Arte
EL LIBRO CLAVE DE LOS MUSEOS,VARIOS AUTORES,"UYU 1.266,50",Disponible,/p/el-libro-clave-de-los-museos/162308/271160,Arte
DIBUJAR ANIMALES Y COMPRENDERLOS,"SCHEINBERGER, FELIX",UYU 1.360,Disponible,/p/dibujar-animales-y-comprenderlos/168519/272620,Arte
DIBUJAR PERSONAJES,MICHEL LAURICELLA,"UYU 586,50",Disponible,/p/dibujar-personajes/168514/272615,Arte
ROBERT DELAUNAY. DEL CUBISMO AL ARTE INOBJETIVO,ROBERT DELAUNAY,"UYU 671,50",Disponible,/p/robert-delaunay-del-cubismo-al-arte-inobjetivo/100746/145382,Arte
VELAZQUEZ,"WOLF, NORBERT","UYU 501,50",Disponible,/p/velazquez/65514/67038,Arte
PROYECTO RE,ANDY MARQUINE,"UYU 586,50",Disponible,/p/proyecto-re/145831/255160,Arte
EL UNIVERSO FRIDA KALHO,VV.AA.,"UYU 3.646,50",Disponible,/p/el-universo-frida-kalho/137221/142686,Arte
MARÍA MAGDALENA SUS SECRETOS REVELADOS,"RALLS, KAREN","UYU 841,50",Disponible,/p/maria-magdalena-sus-secretos-revelados/63922/65463,Arte
ART NOW VOL 4,HANS WERNER HOLZWARTH,"UYU 841,50",Disponible,/p/art-now-vol-4/64082/65622,Arte
ANATOMÍA ARTÍSTICA 6,MICHEL LAURICELLA,"UYU 671,50",Disponible,/p/anatomia-artistica-6/131550/136594,Arte
ANATOMÍA ARTÍSTICA 7,MICHEL LAURICELLA,"UYU 671,50",Disponible,/p/anatomia-artistica-7/131551/136595,Arte
PENSAR CON MOVER,"BARDET, MARIE",UYU 816,Disponible,/p/pensar-con-mover/94939/98324,Arte
PICASSO ESCULTOR,CARMEN GIMENEZ,"UYU 1.691,50",Disponible,/p/picasso-escultor/149682/259230,Arte
PANCHA TANTRA,BILL BUFORD,UYU 1.785,Disponible,/p/pancha-tantra/153596/263409,Arte
SENSOR DE CONTINGENCIA,"LÓPEZ LAGE, FERNANDO","UYU 671,50",Disponible,/p/sensor-de-contingencia/163004/271598,Arte
IREZUMI ITAI,"MORIARTY, YORI","UYU 1.062,50",Disponible,/p/irezumi-itai/125996/128012,Arte
EL ROBO DE LA MONA LISA,DARIAN LEADER,"UYU 1.011,50",Disponible,/p/el-robo-de-la-mona-lisa/109529/113552,Arte
OSCAR LARROCA. FRAGMENTOS 1974-2024,ÓSCAR LARROCA,"UYU 1.436,50",Disponible,/p/oscar-larroca-fragmentos-1974-2024/151516/261172,Arte
NOTICIAS DE PINTORES,MARIA LUQUE,"UYU 926,50",Disponible,/p/noticias-de-pintores/112005/116128,Arte
HISTORIAS DE LAS TIERRAS Y LOS LUGARES LEGENDARIOS,UMBERTO ECO,"UYU 1.691,50",Disponible,/p/historias-de-las-tierras-y-los-lugares-legendarios/84820/87319,Arte
ARTE Y BELLEZA EN LA ESTÉTICA MEDIEVAL,UMBERTO ECO,"UYU 586,50",Disponible,/p/arte-y-belleza-en-la-estetica-medieval/68169/86506,Arte
RODIN,GEORG SIMMEL,"UYU 416,50",Disponible,/p/rodin/108823/112799,Arte
CIEN FIFTY & FIFTY,HOGUE,"UYU 1.351,50",Disponible,/p/cien-fifty-amp-fifty/110854/114941,Arte
PAISAJES: CLASE DE DIBUJO,MARGARET  EGGLETON,"UYU 1.011,50",Disponible,/p/paisajes-clase-de-dibujo/162636/271367,Arte
ARTE DE DIBUJAR - CHICOS MANGA,VARIOS AUTORES,"UYU 620,50",Disponible,/p/arte-de-dibujar-chicos-manga/162629/271360,Arte
50 DIBUJOS DE PERROS,LEE J. AMES,"UYU 620,50",Disponible,/p/50-dibujos-de-perros/162627/271358,Arte
DIBUJO Y PINTO - AVIONES,THIERRY BEAUDENON,"UYU 620,50",Disponible,/p/dibujo-y-pinto-aviones/162630/271361,Arte
ARTE DE DIBUJAR - CHICAS MANGA,VARIOS AUTORES,"UYU 620,50",Disponible,/p/arte-de-dibujar-chicas-manga/162628/271359,Arte
DIBUJO Y PINTO PIRATAS,THIERRY BEAUDENON,"UYU 620,50",Disponible,/p/dibujo-y-pinto-piratas/162634/271365,Arte
DIBUJO Y PINTO COCHES,PAU RODRIGUEZ,"UYU 620,50",Disponible,/p/dibujo-y-pinto-coches/162633/271364,Arte
DIBUJO Y PINTO CAMIONES Y MAQUINAS,THIERRY BEAUDENON,"UYU 620,50",Disponible,/p/dibujo-y-pinto-camiones-y-maquinas/162632/271363,Arte
STREET ART FIRMADO POR MUJERES,VARIOS AUTORES,UYU 2.125,Disponible,/p/street-art-firmado-por-mujeres/162662/271393,Arte
LA INVERSION,VARIOS AUTORES,UYU 1.105,Disponible,/p/la-inversion/162652/271383,Arte
FENOMENOS,VARIOS AUTORES,UYU 1.700,Disponible,/p/fenomenos/162650/271381,Arte
ESCUELA DE DIBUJO MANGA,MEI YU,"UYU 1.606,50",Disponible,/p/escuela-de-dibujo-manga/161741/270692,Arte
DIBUJAR SIN BORRAR,FLORES & PRATS,"UYU 1.181,50",Disponible,/p/dibujar-sin-borrar/162054/270902,Arte
TALLER DE PAISAJE,"COMESAÑA, PABLO","UYU 297,50",Disponible,/p/taller-de-paisaje/4836/4984,Arte
FLORES,VARIOS AUTORES,"UYU 1.011,50",Disponible,/p/flores/162258/271105,Arte
WALT DISNEY'S DONALD DUCK,VARIOS AUTORES,UYU 12.750,Disponible,/p/walt-disney-039-s-donald-duck/161853/270753,Arte
VIDA DE REMBRANDT,EMIL LUDWIG,"UYU 501,50",Disponible,/p/vida-de-rembrandt/108774/112749,Arte
¿QUÉ ES EL ARTE?,SÉNECA,UYU 748,Disponible,/p/-iquest-que-es-el-arte-/102932/116528,Arte
ANATOMIA,VARIOS AUTORES,"UYU 620,50",Disponible,/p/anatomia/162255/271102,Arte
THE BOOK OF MIRACLES,TILL-HOLGER BORCHERT /  JOSHUA P. WATERMAN,UYU 2.975,Disponible,/p/the-book-of-miracles/161961/270819,Arte
LEONARDO - THE COMPLETE PAINTINGS,FRANK ZOLLNER,UYU 1.870,Disponible,/p/leonardo-the-complete-paintings/161965/270823,Arte
"MEXICO, LA REVOLUCION DEL ARTE 1910-1940",ADRIAN  LOCKE,"UYU 1.270,75",Disponible,/p/mexico-la-revolucion-del-arte-1910-1940/161801/270726,Arte
EL PAÍS FERTIL,"KLEE, PAUL",UYU 935,Disponible,/p/el-pais-fertil/160247/270223,Arte
UN DIABLILLO EN AMERICA,HANIF ABDURRAQIB,"UYU 1.266,50",Disponible,/p/un-diablillo-en-america/159326/269521,Arte
EL ARTE DE LA OSCURIDAD,"ELIZABETH, S.","UYU 2.116,50",Disponible,/p/el-arte-de-la-oscuridad/149628/259174,Arte
GÜNTER BRUS: QUIETUD NERVIOSA EN EL HORIZONTE,VARIOS AUTORES,"UYU 1.521,50",Disponible,/p/gunter-brus-quietud-nerviosa-en-el-horizonte/150218/259790,Arte
ELSA ANDRADA. UNA MIRADA EN LO SUTIL Y ETERNO,VV.AA.,"UYU 467,50",Disponible,/p/elsa-andrada-una-mirada-en-lo-sutil-y-eterno/127257/129581,Arte
EL TIEMPO DE LO VISUAL,KEITH MOXEY,"UYU 1.096,50",Disponible,/p/el-tiempo-de-lo-visual/105460/109239,Arte
DIBUJA HADAS,AMANDINA LABARRE,"UYU 416,50",Disponible,/p/dibuja-hadas/76354/78447,Arte
COLECCION DE FLORES,INES CALVEIRO,"UYU 671,50",Sin Stock,/p/coleccion-de-flores/161985/270838,Arte
DEL INFINITO AL BIFE,ESTEBAN FEUNE,"UYU 671,50",Sin Stock,/p/del-infinito-al-bife/105132/108897,Arte
GRAPHIC DESIGN 1890 - TODAY,VARIOS AUTORES,UYU 1.870,Sin Stock,/p/graphic-design-1890-today/133699/138919,Arte
MUCHA,TOMOKO SATO,UYU 1.105,Sin Stock,/p/mucha/178989/282689,Arte
DIBUJAR KAWAII ANIMALES LINDOS PASO A PASO,ISOBEL LUNDIE,"UYU 586,50",Sin Stock,/p/dibujar-kawaii-animales-lindos-paso-a-paso/173838/277705,Arte
DIBUJAR KAWAII GENTE ADORABLE PASO A PASO,ISOBEL LUNDIE,"UYU 586,50",Sin Stock,/p/dibujar-kawaii-gente-adorable-paso-a-paso/173839/277706,Arte
COMO DIBUJAR Y PINTAR CARAS EXPRESIVAS,AMARILYS HENDERSON,UYU 935,Sin Stock,/p/como-dibujar-y-pintar-caras-expresivas/137732/143222,Arte
IMAGINA UN MUNDO SIN CELOS,"CASTAGNO, JULIA","UYU 501,50",Sin Stock,/p/imagina-un-mundo-sin-celos/4537/4682,Arte
MADMAXISMO,"LÓPEZ LAGE, FERNANDO","UYU 586,50",Sin Stock,/p/madmaxismo/112524/116664,Arte
JOAQUÍN TORRES GARCÍA EN LA CRISIS DEL ARTE MODERNO,"FLÓ, JUAN","UYU 841,50",Sin Stock,/p/joaquin-torres-garcia-en-la-crisis-del-arte-moderno/112653/116799,Arte
"ARTE, ESTADO Y NO HE ESTADO","CAMNITZER, LUIS","UYU 756,50",Sin Stock,/p/arte-estado-y-no-he-estado/12844/13489,Arte
PASTELES CON TECNICAS SENCILLAS,VARIOS AUTORES,"UYU 1.181,50",Sin Stock,/p/pasteles-con-tecnicas-sencillas/137152/142616,Arte
ACUARELA CON TECNICAS SENCILLAS,VARIOS AUTORES,"UYU 1.181,50",Sin Stock,/p/acuarela-con-tecnicas-sencillas/137138/142602,Arte
NUNCA ES DEMASIADO TARDE PARA SER UN ARTISTA,JULIA CAMERON,"UYU 1.181,50",Sin Stock,/p/nunca-es-demasiado-tarde-para-ser-un-artista/121853/124662,Arte
CHAGALL,"WALTHER, INGO/ METZGER, RAINER",UYU 1.105,Sin Stock,/p/chagall/17482/18461,Arte
SURREALISMO,"KLINGSOHR-LEROY, CATHRIN",UYU 1.105,Sin Stock,/p/surrealismo/64108/75988,Arte
ARTE ABSTRACTO,DIETMAR ELGER,UYU 1.105,Sin Stock,/p/arte-abstracto/64271/65822,Arte
VERMEER. LA OBRA COMPLETA,KARL SCHUTZ,UYU 1.870,Sin Stock,/p/vermeer-la-obra-completa/64731/257103,Arte
TURNER,"BOCKEMUHL, MICHAEL",UYU 1.105,Sin Stock,/p/turner/65131/66641,Arte
MAGRITTE,"PAQUET, MARCEL",UYU 1.105,Sin Stock,/p/magritte/66323/77736,Arte
CABINET OF NATURAL CURIOSITIES,ALBERTUS SEBA,UYU 1.870,Sin Stock,/p/cabinet-of-natural-curiosities/67152/282684,Arte
BOTTICELLI,"DEIMLING, BARBARA",UYU 1.105,Sin Stock,/p/botticelli/67510/134448,Arte
AI WEIWEI,"WERNER HOLZWARTH, HANS",UYU 1.700,Sin Stock,/p/ai-weiwei/111142/115238,Arte
M. C. ESCHER CALIDOCICLOS,"WALKER, WALLACE G.",UYU 1.870,Sin Stock,/p/m-c-escher-calidociclos/130370/134461,Arte
HOCKNEY,"WERNER HOLZWARTH, HANS",UYU 1.870,Sin Stock,/p/hockney/133686/138905,Arte
AMAZONIA,SEBASTIAN SALGADO,UYU 1.870,Sin Stock,/p/amazonia/139786/282683,Arte
TATTOO. 1730s-1970s. HENK SCHIFFMACHER'S PRIVATE COLLECTION,VV.AA.,UYU 1.870,Sin Stock,/p/tattoo-1730s-1970s-henk-schiffmacher-039-s-private-collection/147133/256535,Arte
EXPRESIONISMO,NORBERT WOLF,UYU 1.105,Sin Stock,/p/expresionismo/157518/267598,Arte
GAUDI,MARIA ANTONIETTA CRIPPA,UYU 1.105,Sin Stock,/p/gaudi/161957/270815,Arte
CELLARIUS ATLAS,ROBERT  VAN GENT,UYU 9.350,Sin Stock,/p/cellarius-atlas/174589/278448,Arte
THE ADIDAS ARCHIVE,VARIOS AUTORES,UYU 1.870,Sin Stock,/p/the-adidas-archive/178984/282682,Arte
FRIDA KAHLO,VARIOS AUTORES,UYU 1.870,Sin Stock,/p/frida-kahlo/178985/282685,Arte
GÉNESIS,SEBASTIAN SALGADO,UYU 1.870,Sin Stock,/p/genesis/178986/282686,Arte
HELMUT NEWTON. POLAROIDS,HELMUT NEWTON,UYU 3.825,Sin Stock,/p/helmut-newton-polaroids/178987/282687,Arte
MARIO TESTINO,MARIO TESTINO,UYU 1.105,Sin Stock,/p/mario-testino/178988/282688,Arte
ROSES,PIERRE JOSEPH REDOUTE,UYU 1.105,Sin Stock,/p/roses/178990/282690,Arte
LA PALETA PERFECTA,"WAGER, LAUREN",UYU 1.683,Sin Stock,/p/la-paleta-perfecta/55918/57985,Arte
APRENDE A PROMOCIONAR TU TRABAJO,AUSTIN KLEON,"UYU 841,50",Sin Stock,/p/aprende-a-promocionar-tu-trabajo/105216/108984,Arte
TEORIA DE LOS COLORES,JOHANN WOLFGANG VON GOETHE,"UYU 1.096,50",Sin Stock,/p/teoria-de-los-colores/108324/112260,Arte
ACUARELA,"BIRCH, HELEN","UYU 1.011,50",Sin Stock,/p/acuarela/111820/115938,Arte
LA SINTAXIS DE LA IMAGEN,D.A. DONDIS,"UYU 1.351,50",Sin Stock,/p/la-sintaxis-de-la-imagen/111877/115998,Arte
EL ARTESANO ANONIMO,"YANAGI,  SOETSU",UYU 1.190,Sin Stock,/p/el-artesano-anonimo/178126/281893,Arte
LECCIONES DE CREATIVIDAD DE SISTER CORITA,CORITA KENT/  JAN STEWARD,UYU 1.105,Sin Stock,/p/lecciones-de-creatividad-de-sister-corita/178135/281902,Arte
